filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_descriptor	ATTRIBUTE_type	ATTRIBUTE_type2	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_ecosystem	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration	ATTRIBUTE_Depth_bucket	ATTRIBUTE_distance_to_coast_m	ATTRIBUTE_distancetocoast_bucket	ATTRIBUTE_distance_to_coast_km
Tray1_P_49.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_50.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_51.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_52.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	10	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_53.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	10	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_54.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	10	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_55.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	10	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_56.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	10	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_7.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_8.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray1_P_9.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray2_P_57.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	10	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray2_P_84.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray2_P_85.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
Tray2_P_86.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.65465	-70.03737	3	Coastal	1	PPL	notthere	surface to 20m	8669.14	200m-20km	8.66914
CCE2019_355.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	35.08	-120.77	62	Open Ocean	1	PPL	notthere	20 to 100m	8840.85	200m-20km	8.84085
CCE2019_356.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	35.08	-120.77	62	Open Ocean	1	PPL	notthere	20 to 100m	8840.85	200m-20km	8.84085
CCE2019_357.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	35.08	-120.77	45	Open Ocean	1	PPL	notthere	20 to 100m	8840.85	200m-20km	8.84085
CCE2019_358.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	35.08	-120.77	45	Open Ocean	1	PPL	notthere	20 to 100m	8840.85	200m-20km	8.84085
CCE2019_359.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	35.08	-120.77	15	Open Ocean	0.9	PPL	notthere	surface to 20m	8840.85	200m-20km	8.84085
CCE2019_360.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	35.08	-120.77	5	Open Ocean	0.925	PPL	notthere	surface to 20m	8840.85	200m-20km	8.84085
Tray_3_P_130.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_3_P_131.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_3_P_132.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_3_P_142.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_3_P_143.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_3_P_144.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_175.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_176.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_177.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_178.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_179.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_180.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_181.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_182.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_183.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_184.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_185.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_4_P_186.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_5_P_248.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_5_P_256.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray1_P_19.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray1_P_29.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray1_P_32.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray1_P_34.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray1_P_35.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_59.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_60.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_61.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_62.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_63.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_64.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	3	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_65.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_66.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_67.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_68.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray2_P_69.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86147	-69.32378	10	Coastal	1	PPL	notthere	surface to 20m	8970.64	200m-20km	8.97064
Tray_3_P_103.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_104.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_105.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_106.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_107.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_108.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_109.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_110.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_111.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_3_P_112.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_201.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_202.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_203.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_204.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_205.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_206.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_207.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_208.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_209.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_4_P_210.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_5_P_211.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray_5_P_212.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	10	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray2_P_101.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
Tray2_P_102.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	44.44473	-67.5976	3	Coastal	1	PPL	notthere	surface to 20m	9171.82	200m-20km	9.17182
CCE2019_367.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	34.69	-120.71	49	Open Ocean	1	PPL	notthere	20 to 100m	9754.63	200m-20km	9.75463
CCE2019_368.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	34.69	-120.71	49	Open Ocean	1	PPL	notthere	20 to 100m	9754.63	200m-20km	9.75463
CCE2019_370.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	34.69	-120.71	38	Open Ocean	1	PPL	notthere	20 to 100m	9754.63	200m-20km	9.75463
CCE2019_371.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	34.69	-120.71	22	Open Ocean	1	PPL	notthere	20 to 100m	9754.63	200m-20km	9.75463
CCE2019_372.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	California Current 2019	SAMPLE	SAMPLE	2019	34.69	-120.71	7	Open Ocean	1	PPL	notthere	surface to 20m	9754.63	200m-20km	9.75463
P2107_50.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	34.69028	-120.71042	50	Open Ocean	1	PPL	notthere	20 to 100m	9768.76	200m-20km	9.76876
P2107_51.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	34.69028	-120.71042	15	Open Ocean	0.95	PPL	notthere	surface to 20m	9768.76	200m-20km	9.76876
P2107_52.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	California Current 2021	SAMPLE	SAMPLE	2021	34.69028	-120.71042	5	Open Ocean	0.95	PPL	notthere	surface to 20m	9768.76	200m-20km	9.76876
Tray_3_P_127.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	Gulf of Maine 2022	SAMPLE	SAMPLE	2022	43.86798	-69.12374	3	Coastal	1	PPL	notthere	surface to 20m	10818.97	200m-20km	10.81897
