filename	Owner	Submitter	Sample Collector	MassIVE ID	ATTRIBUTE_batch	ATTRIBUTE_region	ATTRIBUTE_type	ATTRIBUTE_descriptor	ATTRIBUTE_dataset	ATTRIBUTE_ecosystem	ATTRIBUTE_Year	ATTRIBUTE_Latitude	ATTRIBUTE_Longitude	ATTRIBUTE_Depth	ATTRIBUTE_Volume	ATTRIBUTE_SPEcartridge	ATTRIBUTE_Filtration
Tray_3_P_112.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray_4_P_201.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray_4_P_202.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray_4_P_203.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray_4_P_204.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray_4_P_205.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray_4_P_206.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray_4_P_207.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray_4_P_208.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray_4_P_209.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray_4_P_210.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray_5_P_211.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray_5_P_212.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	10	1	PPL	notthere
Tray2_P_101.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
Tray2_P_102.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.44473	-67.5976	3	1	PPL	notthere
CCE2019_367.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	34.69	-120.71	49	1	PPL	notthere
CCE2019_368.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	34.69	-120.71	49	1	PPL	notthere
CCE2019_370.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	34.69	-120.71	38	1	PPL	notthere
CCE2019_371.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	34.69	-120.71	22	1	PPL	notthere
CCE2019_372.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	34.69	-120.71	7	1	PPL	notthere
P2107_50.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.69028	-120.71042	50	1	PPL	notthere
P2107_51.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.69028	-120.71042	15	0.95	PPL	notthere
P2107_52.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.69028	-120.71042	5	0.95	PPL	notthere
Tray_3_P_127.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_3_P_128.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_3_P_129.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_3_P_145.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_3_P_146.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_3_P_147.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_5_P_249.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_5_P_250.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray_5_P_251.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_15.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_17.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_18.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_39.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_40.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_42.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_43.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
Tray1_P_5.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	43.86798	-69.12374	3	1	PPL	notthere
XA_DOM_52.mzXML	r.dorrington@ru.ac.za	dpetras@ucr.edu	xavsiw@gmail.com	MSV000083772	Algoa	Indian Ocean	SAMPLE	South Africa 2018/19	South Africa 2018/19	Coastal	2019	-33.87003	26.29689	surface	1	"PPL 200mg, acidified"	none
XA_DOM_53.mzXML	r.dorrington@ru.ac.za	dpetras@ucr.edu	xavsiw@gmail.com	MSV000083772	Algoa	Indian Ocean	SAMPLE	South Africa 2018/19	South Africa 2018/19	Coastal	2019	-33.87003	26.29689	surface	1	"PPL 200mg, acidified"	none
CCE2019_19.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-121.94	96	1	PPL	notthere
CCE2019_20.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-121.94	65	1	PPL	notthere
CCE2019_21.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-121.94	51	1	PPL	notthere
CCE2019_22.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-121.94	36	1	PPL	notthere
CCE2019_23.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-121.94	15	1	PPL	notthere
CCE2019_24.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-121.94	8	1	PPL	notthere
Taitao2018_E38_12m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-47.569	-74.8701	notthere	notthere	PPL	notthere
Taitao2018_E38_2m.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	notthere	MSV000083521	Patagonia	Chile Fjord	SAMPLE	Patagonia 2018	Patagonia 2018	Coastal	2019	-47.569	-74.8701	notthere	notthere	PPL	notthere
CCE2019_13.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.03	96	1	PPL	notthere
CCE2019_14.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.03	66	1	PPL	notthere
CCE2019_15.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.03	51	1	PPL	notthere
CCE2019_16.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.03	36	1	PPL	notthere
CCE2019_17.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.03	17	1	PPL	notthere
CCE2019_18.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.03	8	1	PPL	notthere
P2107_301.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	33.56705	-118.42525	871	1	PPL	notthere
P2107_302.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	33.56705	-118.42525	603	1	PPL	notthere
P2107_303.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	33.56705	-118.42525	519	1	PPL	notthere
P2107_304.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	33.56705	-118.42525	304	1	PPL	notthere
P2107_305.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	33.56705	-118.42525	150	1	PPL	notthere
P2107_62.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.27417	-120.0275	573	1	PPL	notthere
P2107_63.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.27417	-120.0275	563	1	PPL	notthere
P2107_64.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.27417	-120.0275	543	1	PPL	notthere
P2107_65.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.27417	-120.0275	518	1	PPL	notthere
P2107_66.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	34.27417	-120.0275	478	1	PPL	notthere
XA_DOM_54.mzXML	r.dorrington@ru.ac.za	dpetras@ucr.edu	xavsiw@gmail.com	MSV000083772	Algoa	Indian Ocean	SAMPLE	South Africa 2018/19	South Africa 2018/19	Coastal	2019	-33.89183	25.98981	surface	1	"PPL 200mg, acidified"	none
XA_DOM_55.mzXML	r.dorrington@ru.ac.za	dpetras@ucr.edu	xavsiw@gmail.com	MSV000083772	Algoa	Indian Ocean	SAMPLE	South Africa 2018/19	South Africa 2018/19	Coastal	2019	-33.89183	25.98981	surface	1	"PPL 200mg, acidified"	none
P2107_67.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	517	1	PPL	notthere
P2107_68.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	303	1	PPL	notthere
P2107_69.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	153	1	PPL	notthere
P2107_70.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	82	1	PPL	notthere
P2107_71.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	63	1	PPL	notthere
P2107_72.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	40	1	PPL	notthere
P2107_73.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	20	1	PPL	notthere
P2107_74.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	5	1	PPL	notthere
P2107_75.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.16275	-122.05735	5	1	PPL	notthere
CCE2019_10.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.12	36	1	PPL	notthere
CCE2019_11.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.12	17	1	PPL	notthere
CCE2019_12.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.12	10	1	PPL	notthere
CCE2019_7.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.12	96	1	PPL	notthere
CCE2019_8.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.12	66	1	PPL	notthere
CCE2019_9.mzXML	laluwihare@ucsd.edu	dpetras@ucr.edu	rrtorres@ucsd.edu	MSV000085852	CCE-2019	US Pacific offshore	SAMPLE	California Current 2019	California Current 2019	Open Ocean	2019	36.18	-122.12	51	1	PPL	notthere
Tray_5_P_227.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	3	1	PPL	notthere
Tray_5_P_228.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	3	1	PPL	notthere
Tray_5_P_229.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	3	1	PPL	notthere
Tray_5_P_230.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	3	1	PPL	notthere
Tray_5_P_231.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	3	1	PPL	notthere
Tray_5_P_232.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	3	1	PPL	notthere
Tray_5_P_233.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	10	1	PPL	notthere
Tray_5_P_234.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	10	1	PPL	notthere
Tray_5_P_235.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	10	1	PPL	notthere
Tray_5_P_236.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	10	1	PPL	notthere
Tray_5_P_237.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	10	1	PPL	notthere
Tray_5_P_238.mzML	shane.farrell@maine.edu	shane.farrell@maine.edu	shane.farrell@maine.edu	MSV000090696	Kelp	US Atlantic	SAMPLE	Gulf of Maine 2022	Gulf of Maine 2022	Coastal	2022	44.0149	-68.6078	10	1	PPL	notthere
P2107_28.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5129	-122.27105	83	1	PPL	notthere
P2107_29.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5129	-122.27105	42	1	PPL	notthere
P2107_30.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5129	-122.27105	31	1	PPL	notthere
P2107_31.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5129	-122.27105	11	1	PPL	notthere
P2107_32.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5129	-122.27105	6	1	PPL	notthere
P2107_33.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5129	-122.27105	6	1	PPL	notthere
P2107_2.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.51231	-122.27296	49	1	PPL	notthere
P2107_3.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.51231	-122.27296	30	1	PPL	notthere
P2107_4.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.51231	-122.27296	20	1	PPL	notthere
P2107_5.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.51231	-122.27296	11	0.9	PPL	notthere
P2107_6.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.51231	-122.27296	5	0.5	PPL	notthere
P2107_10.mzML	laluwihare@ucsd.edu	rrtorres@ucsd.edu	notthere	MSV000090123	CCE-2021	US Pacific offshore	SAMPLE	California Current 2021	California Current 2021	Open Ocean	2021	36.5122	-122.27299	26	0.75	PPL	notthere
